#,"",distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
1169,1168,1.024712,50,28,18.7,4,10.0,71,16.0,30.15,0
1170,1169,0.728171,50,28,18.7,3,10.0,69,21.0,30.11,0
1171,1170,0.431631,50,28,18.7,2,10.0,74,18.0,30.09,17
1172,1171,0.135091,50,28,18.7,2,10.0,69,18.0,30.11,13734
1173,1172,0.161450,50,28,18.7,3,10.0,72,21.0,30.05,19435
1174,1173,0.457990,50,28,18.7,3,10.0,72,21.0,29.99,4842
1175,1174,0.754530,50,28,18.7,2,10.0,77,21.0,29.98,0
1176,1175,1.051071,50,28,18.7,2,10.0,80,11.0,30.00,0
1177,1176,1.021346,47,32,6.6,1,10.0,77,7.0,30.01,0
1178,1177,0.725780,47,32,6.6,1,10.0,79,5.0,30.03,0
1179,1178,0.430213,47,32,6.6,1,10.0,79,3.0,30.07,0
1180,1179,0.134647,47,32,6.6,1,10.0,71,3.0,30.12,15341
1181,1180,0.160920,47,32,6.6,1,10.0,66,5.0,30.10,25763
1182,1181,0.456486,47,32,6.6,1,10.0,51,6.0,30.12,10514
1183,1182,0.752053,47,32,6.6,0,10.0,71,8.0,30.20,0
1184,1183,1.047619,47,32,6.6,0,10.0,54,7.0,30.26,0
1185,1184,1.019640,47,34,6.0,0,10.0,52,15.0,30.31,0
1186,1185,0.725041,47,34,6.0,0,10.0,44,5.0,30.39,0
1187,1186,0.430442,47,34,6.0,1,10.0,42,6.0,30.42,0
1188,1187,0.135843,47,34,6.0,1,10.0,37,0.0,30.49,14987
1189,1188,0.158756,47,34,6.0,1,10.0,37,5.0,30.48,25220
1190,1189,0.453355,47,34,6.0,1,10.0,53,5.0,30.47,10118
1191,1190,0.747954,47,34,6.0,0,10.0,68,9.0,30.49,0
1192,1191,1.042553,47,34,6.0,0,10.0,66,5.0,30.51,0
1193,1192,1.017974,49,27,4.7,0,10.0,76,0.0,30.50,0
1194,1193,0.723856,49,27,4.7,0,10.0,79,3.0,30.49,0
1195,1194,0.429739,49,27,4.7,0,10.0,86,3.0,30.50,0
1196,1195,0.135621,49,27,4.7,0,10.0,61,3.0,30.50,15070
1197,1196,0.158497,49,27,4.7,0,10.0,40,0.0,30.39,25314
1198,1197,0.452614,49,27,4.7,1,10.0,67,16.0,30.32,10416
1199,1198,0.746732,49,27,4.7,1,10.0,90,13.0,30.30,0
1200,1199,1.040850,49,27,4.7,0,10.0,89,0.0,30.31,0
1201,1200,1.014658,54,19,4.8,0,10.0,86,0.0,30.29,0
1202,1201,0.721498,54,19,4.8,0,10.0,86,6.0,30.30,0
1203,1202,0.428339,54,19,4.8,1,10.0,53,14.0,30.33,0
1204,1203,0.135179,54,19,4.8,0,10.0,49,9.0,30.37,0
1205,1204,0.157980,54,19,4.8,0,10.0,46,6.0,30.31,0
1206,1205,0.451140,54,19,4.8,0,10.0,37,5.0,30.29,0
1207,1206,0.744300,54,19,4.8,0,10.0,75,0.0,30.30,0
1208,1207,1.037459,54,19,4.8,0,10.0,64,3.0,30.31,0
1209,1208,1.009724,52,29,4.8,0,10.0,80,5.0,30.31,0
1210,1209,0.717990,52,29,4.8,0,10.0,83,6.0,30.30,0
1211,1210,0.426256,52,29,4.8,1,10.0,89,3.0,30.31,0
1212,1211,0.134522,52,29,4.8,0,8.0,77,0.0,30.32,0
1213,1212,0.157212,52,29,4.8,0,8.0,75,3.0,30.25,21150
1214,1213,0.448947,52,29,4.8,0,9.0,56,3.0,30.21,10418
1215,1214,0.740681,52,29,4.8,0,10.0,77,9.0,30.20,0
1216,1215,1.032415,52,29,4.8,1,8.0,93,11.0,30.21,0
1217,1216,1.006462,51,28,5.0,1,10.0,93,13.0,30.18,0
1218,1217,0.715670,51,28,5.0,1,10.0,89,3.0,30.17,0
1219,1218,0.424879,51,28,5.0,0,10.0,89,0.0,30.16,292
1220,1219,0.134087,51,28,5.0,0,5.0,83,0.0,30.19,15312
1221,1220,0.156704,51,28,5.0,0,7.0,80,5.0,30.14,24563
1222,1221,0.447496,51,28,5.0,0,10.0,67,10.0,30.09,10570
1223,1222,0.738288,51,28,5.0,0,10.0,83,7.0,30.09,1
1224,1223,1.029079,51,28,5.0,1,10.0,89,5.0,30.12,0
1225,1224,1.003221,54,32,1.9,0,10.0,86,0.0,30.13,0
1226,1225,0.713366,54,32,1.9,1,10.0,83,0.0,30.15,0
1227,1226,0.423510,54,32,1.9,0,10.0,86,0.0,30.18,362
1228,1227,0.133655,54,32,1.9,0,10.0,42,3.0,30.23,16420
1229,1228,0.156200,54,32,1.9,0,10.0,37,5.0,30.18,25922
1230,1229,0.446055,54,32,1.9,0,10.0,37,5.0,30.17,11047
1231,1230,0.735910,54,32,1.9,0,10.0,45,5.0,30.19,0
1232,1231,1.025765,54,32,1.9,0,10.0,59,0.0,30.21,0
1233,1232,1.003215,54,19,1.8,0,10.0,77,0.0,30.22,0
1234,1233,0.713826,54,19,1.8,0,10.0,80,5.0,30.21,0
1235,1234,0.424437,54,19,1.8,1,10.0,89,5.0,30.22,375
1236,1235,0.135048,54,19,1.8,1,10.0,72,3.0,30.26,15387
1237,1236,0.154341,54,19,1.8,0,9.0,69,6.0,30.20,24249
1238,1237,0.443730,54,19,1.8,0,9.0,49,0.0,30.15,10241
1239,1238,0.733119,54,19,1.8,0,10.0,65,0.0,30.15,0
1240,1239,1.022508,54,19,1.8,0,10.0,77,0.0,30.17,0
1241,1240,1.000000,56,32,3.1,0,9.0,80,0.0,30.14,0
1242,1241,0.711538,56,32,3.1,0,5.0,86,0.0,30.11,0
1243,1242,0.423077,56,32,3.1,0,4.0,93,3.0,30.10,345
1244,1243,0.134615,56,32,3.1,0,4.0,67,6.0,30.10,15731
1245,1244,0.153846,56,32,3.1,0,5.0,72,5.0,30.02,24745
1246,1245,0.442308,56,32,3.1,1,10.0,58,8.0,29.97,10469
1247,1246,0.730769,56,32,3.1,1,10.0,46,0.0,29.97,0
1248,1247,1.019231,56,32,3.1,1,10.0,62,7.0,29.98,0
1249,1248,0.996805,53,20,4.5,2,10.0,61,0.0,29.99,0
1250,1249,0.709265,53,20,4.5,2,10.0,96,7.0,29.97,0
1251,1250,0.421725,53,20,4.5,4,6.0,89,5.0,29.97,416
1252,1251,0.134185,53,20,4.5,3,3.0,93,0.0,29.99,13562
1253,1252,0.153355,53,20,4.5,4,4.0,78,0.0,29.95,14862
1254,1253,0.440895,53,20,4.5,4,6.0,65,0.0,29.90,6425
1255,1254,0.728435,53,20,4.5,4,10.0,75,3.0,29.89,3
1256,1255,1.015974,53,20,4.5,4,10.0,44,20.0,29.90,0
1257,1256,0.993631,55,19,10.3,2,10.0,72,8.0,29.89,0
1258,1257,0.707006,55,19,10.3,4,10.0,90,8.0,29.91,0
1259,1258,0.420382,55,19,10.3,4,10.0,90,8.0,29.91,1
1260,1259,0.133758,55,19,10.3,3,10.0,83,11.0,29.96,4891
1261,1260,0.152866,55,19,10.3,4,10.0,86,10.0,29.92,13489
1262,1261,0.439490,55,19,10.3,3,10.0,72,14.0,29.90,6004
1263,1262,0.726115,55,19,10.3,2,10.0,80,14.0,29.90,2
1264,1263,1.012739,55,19,10.3,3,10.0,83,13.0,29.89,0
1265,1264,0.990476,53,19,7.5,3,10.0,86,9.0,29.86,0
1266,1265,0.704762,53,19,7.5,3,10.0,86,8.0,29.82,0
1267,1266,0.419048,53,19,7.5,4,7.0,96,10.0,29.79,114
1268,1267,0.133333,53,19,7.5,3,10.0,80,6.0,29.81,7359
1269,1268,0.152381,53,19,7.5,4,9.0,83,6.0,29.79,4337
1270,1269,0.438095,53,19,7.5,4,10.0,77,7.0,29.79,7204
1271,1270,0.723810,53,19,7.5,4,10.0,86,6.0,29.80,0
1272,1271,1.009524,53,19,7.5,4,7.0,86,15.0,29.83,0
1273,1272,0.987342,55,32,5.3,3,10.0,83,9.0,29.85,0
1274,1273,0.702532,55,32,5.3,3,10.0,86,10.0,29.84,0
1275,1274,0.417722,55,32,5.3,2,10.0,86,7.0,29.86,501
1276,1275,0.132911,55,32,5.3,3,10.0,83,3.0,29.89,9382
1277,1276,0.151899,55,32,5.3,3,10.0,77,0.0,29.85,18365
1278,1277,0.436709,55,32,5.3,2,10.0,69,11.0,29.85,9865
1279,1278,0.721519,55,32,5.3,0,10.0,66,5.0,29.84,0
1280,1279,1.006329,55,32,5.3,1,10.0,86,8.0,29.84,0
1281,1280,0.982677,50,23,9.0,1,10.0,89,3.0,29.86,0
1282,1281,0.699213,50,23,9.0,2,10.0,93,0.0,29.86,0
1283,1282,0.415748,50,23,9.0,3,10.0,93,3.0,29.90,0
1284,1283,0.132283,50,23,9.0,4,10.0,86,6.0,29.93,2169
1285,1284,0.151181,50,23,9.0,4,10.0,77,10.0,29.91,6027
1286,1285,0.434646,50,23,9.0,3,10.0,69,16.0,29.85,7760
1287,1286,0.718110,50,23,9.0,4,10.0,86,11.0,29.82,0
1288,1287,1.001575,50,23,9.0,3,10.0,77,15.0,29.83,0
1289,1288,0.979592,48,29,16.2,3,10.0,68,18.0,29.84,0
1290,1289,0.697017,48,29,16.2,3,10.0,74,10.0,29.85,0
1291,1290,0.414443,48,29,16.2,3,10.0,77,6.0,29.89,795
1292,1291,0.131868,48,29,16.2,3,10.0,59,21.0,29.96,16394
1293,1292,0.150706,48,29,16.2,1,10.0,47,28.0,29.97,28891
1294,1293,0.433281,48,29,16.2,1,10.0,64,26.0,30.00,12843
1295,1294,0.715856,48,29,16.2,1,10.0,68,21.0,30.04,0
1296,1295,0.998430,48,29,16.2,1,10.0,71,10.0,30.09,0
1297,1296,0.976526,46,22,10.4,1,10.0,73,6.0,30.12,0
1298,1297,0.694836,46,22,10.4,1,10.0,73,3.0,30.13,0
1299,1298,0.413146,46,22,10.4,0,10.0,70,5.0,30.18,765
1300,1299,0.131455,46,22,10.4,1,10.0,54,14.0,30.22,18914
1301,1300,0.150235,46,22,10.4,3,10.0,59,8.0,30.21,26486
1302,1301,0.431925,46,22,10.4,3,10.0,61,11.0,30.18,6262
1303,1302,0.713615,46,22,10.4,4,10.0,61,14.0,30.14,0
1304,1303,0.995305,46,22,10.4,3,9.0,80,17.0,30.11,0
1305,1304,0.973479,49,22,7.7,3,10.0,89,15.0,30.09,0
1306,1305,0.692668,49,22,7.7,2,10.0,86,6.0,30.12,0
1307,1306,0.411856,49,22,7.7,3,10.0,96,6.0,30.14,0
1308,1307,0.131045,49,22,7.7,3,9.0,83,8.0,30.16,0
1309,1308,0.149766,49,22,7.7,3,10.0,72,8.0,30.12,0
1310,1309,0.430577,49,22,7.7,4,7.0,83,10.0,30.10,0
1311,1310,0.711388,49,22,7.7,2,10.0,77,9.0,30.09,0
1312,1311,0.992200,49,22,7.7,3,10.0,89,7.0,30.10,0
1313,1312,0.968944,49,22,6.0,3,10.0,89,3.0,30.09,0
1314,1313,0.689441,49,22,6.0,3,10.0,86,6.0,30.09,0
1315,1314,0.409938,49,22,6.0,2,10.0,86,0.0,30.14,860
1316,1315,0.130435,49,22,6.0,2,10.0,77,5.0,30.20,14244
1317,1316,0.149068,49,22,6.0,1,10.0,66,5.0,30.17,23065
1318,1317,0.428571,49,22,6.0,3,10.0,59,8.0,30.15,12110
1319,1318,0.708075,49,22,6.0,4,10.0,74,6.0,30.15,0
1320,1319,0.987578,49,22,6.0,4,10.0,71,13.0,30.10,0
1321,1320,0.965944,49,21,8.1,4,8.0,80,10.0,30.02,0
1322,1321,0.687307,49,21,8.1,4,5.0,80,21.0,29.96,0
1323,1322,0.408669,49,21,8.1,3,10.0,89,0.0,29.97,677
1324,1323,0.130031,49,21,8.1,2,10.0,71,7.0,29.98,10223
1325,1324,0.148607,49,21,8.1,2,10.0,57,10.0,29.96,23594
1326,1325,0.427245,49,21,8.1,4,4.0,83,11.0,29.96,3329
1327,1326,0.705882,49,21,8.1,3,10.0,83,8.0,29.94,0
1328,1327,0.984520,49,21,8.1,3,10.0,80,6.0,29.97,0
1329,1328,0.962963,48,19,12.3,2,10.0,86,6.0,29.98,0
1330,1329,0.685185,48,19,12.3,3,10.0,89,7.0,29.98,0
1331,1330,0.407407,48,19,12.3,3,10.0,93,8.0,30.01,311
1332,1331,0.129630,48,19,12.3,3,10.0,80,11.0,30.04,14471
1333,1332,0.148148,48,19,12.3,3,10.0,64,15.0,29.99,16337
1334,1333,0.425926,48,19,12.3,3,10.0,59,17.0,29.94,7212
1335,1334,0.703704,48,19,12.3,4,10.0,69,11.0,29.91,0
1336,1335,0.981481,48,19,12.3,3,10.0,66,14.0,29.86,0
1337,1336,0.960000,49,19,16.6,4,10.0,66,23.0,29.79,0
1338,1337,0.683077,49,19,16.6,4,8.0,83,24.0,29.74,0
1339,1338,0.406154,49,19,16.6,4,4.0,93,22.0,29.73,0
1340,1339,0.129231,49,19,16.6,4,5.0,89,20.0,29.75,2428
1341,1340,0.147692,49,19,16.6,4,10.0,83,24.0,29.70,3695
1342,1341,0.424615,49,19,16.6,4,4.0,83,16.0,29.71,121
1343,1342,0.701538,49,19,16.6,4,4.0,93,14.0,29.64,0
1344,1343,0.978462,49,19,16.6,4,5.0,93,7.0,29.62,0
1345,1344,0.957055,51,19,12.6,4,10.0,89,9.0,29.59,0
1346,1345,0.680982,51,19,12.6,4,10.0,80,13.0,29.52,0
1347,1346,0.404908,51,19,12.6,4,4.0,89,14.0,29.48,0
1348,1347,0.128834,51,19,12.6,4,8.0,89,9.0,29.56,2983
1349,1348,0.147239,51,19,12.6,3,10.0,74,11.0,29.61,13147
1350,1349,0.423313,51,19,12.6,3,10.0,66,17.0,29.64,5516
1351,1350,0.699387,51,19,12.6,4,10.0,83,15.0,29.68,0
1352,1351,0.975460,51,19,12.6,3,10.0,83,14.0,29.71,0
1353,1352,0.954128,51,19,11.8,3,10.0,86,14.0,29.74,0
1354,1353,0.678899,51,19,11.8,4,4.0,80,14.0,29.74,0
1355,1354,0.403670,51,19,11.8,4,10.0,80,11.0,29.79,114
1356,1355,0.128440,51,19,11.8,3,10.0,72,14.0,29.87,2274
1357,1356,0.146789,51,19,11.8,4,10.0,74,17.0,29.92,5403
1358,1357,0.422018,51,19,11.8,3,10.0,80,6.0,29.96,2903
1359,1358,0.697248,51,19,11.8,3,10.0,83,6.0,30.02,145
1360,1359,0.972477,51,19,11.8,3,10.0,86,6.0,30.10,0
1361,1360,0.949772,50,19,3.8,3,10.0,93,5.0,30.15,0
1362,1361,0.675799,50,19,3.8,2,10.0,93,5.0,30.18,0
1363,1362,0.401826,50,19,3.8,1,10.0,93,0.0,30.22,314
1364,1363,0.127854,50,19,3.8,3,10.0,83,8.0,30.25,18188
1365,1364,0.146119,50,19,3.8,3,10.0,75,6.0,30.21,23389
1366,1365,0.420091,50,19,3.8,4,10.0,62,0.0,30.19,7755
1367,1366,0.694064,50,19,3.8,3,10.0,67,0.0,30.20,97
1368,1367,0.968037,50,19,3.8,2,10.0,77,0.0,30.20,0
1369,1368,0.946889,53,19,3.0,0,10.0,86,3.0,30.19,0
1370,1369,0.673748,53,19,3.0,0,10.0,93,0.0,30.17,0
1371,1370,0.400607,53,19,3.0,1,10.0,93,0.0,30.20,1011
1372,1371,0.127466,53,19,3.0,1,10.0,83,6.0,30.22,19469
1373,1372,0.145675,53,19,3.0,2,10.0,72,3.0,30.18,27043
1374,1373,0.418816,53,19,3.0,2,10.0,40,10.0,30.13,13347
1375,1374,0.691958,53,19,3.0,1,10.0,69,6.0,30.14,72
1376,1375,0.965099,53,19,3.0,0,10.0,69,0.0,30.16,0
1377,1376,0.942511,54,32,1.3,2,10.0,77,3.0,30.17,0
1378,1377,0.670197,54,32,1.3,3,10.0,80,0.0,30.18,0
1379,1378,0.397882,54,32,1.3,3,10.0,86,3.0,30.18,869
1380,1379,0.125567,54,32,1.3,3,10.0,69,5.0,30.19,7004
1381,1380,0.146747,54,32,1.3,3,10.0,60,0.0,30.13,0
1382,1381,0.419062,54,32,1.3,4,10.0,58,0.0,30.07,0
1383,1382,0.691377,54,32,1.3,2,10.0,75,0.0,30.05,0
1384,1383,0.963691,54,32,1.3,1,10.0,74,5.0,30.06,0
1385,1384,0.938253,55,19,6.9,1,10.0,83,3.0,30.06,0
1386,1385,0.667169,55,19,6.9,2,10.0,93,0.0,30.06,0
1387,1386,0.396084,55,19,6.9,3,10.0,86,3.0,30.05,455
1388,1387,0.125000,55,19,6.9,3,10.0,83,6.0,30.05,15925
1389,1388,0.146084,55,19,6.9,4,10.0,83,0.0,30.04,12785
1390,1389,0.417169,55,19,6.9,4,10.0,62,6.0,30.00,3458
1391,1390,0.688253,55,19,6.9,4,10.0,78,24.0,29.93,0
1392,1391,0.959337,55,19,6.9,4,10.0,78,15.0,29.92,0
1393,1392,0.934033,56,19,9.4,4,10.0,78,20.0,29.97,0
1394,1393,0.664168,56,19,9.4,4,10.0,86,0.0,29.97,0
1395,1394,0.394303,56,19,9.4,4,3.0,93,10.0,29.96,0
1396,1395,0.124438,56,19,9.4,4,4.0,93,7.0,29.99,133
1397,1396,0.145427,56,19,9.4,4,4.0,90,7.0,29.99,1272
1398,1397,0.415292,56,19,9.4,4,3.0,90,13.0,29.99,263
1399,1398,0.685157,56,19,9.4,4,10.0,83,7.0,29.99,0
1400,1399,0.955022,56,19,9.4,4,9.0,90,11.0,30.02,0
1401,1400,0.931241,57,19,14.6,4,9.0,93,0.0,30.02,0
1402,1401,0.662182,57,19,14.6,4,10.0,90,6.0,30.01,0
1403,1402,0.393124,57,19,14.6,4,8.0,87,25.0,30.00,0
1404,1403,0.124066,57,19,14.6,4,9.0,87,26.0,30.07,1046
1405,1404,0.144993,57,19,14.6,4,10.0,84,18.0,30.07,2918
1406,1405,0.414051,57,19,14.6,3,10.0,81,15.0,30.07,3445
1407,1406,0.683109,57,19,14.6,4,8.0,87,16.0,30.09,144
1408,1407,0.952167,57,19,14.6,4,6.0,90,14.0,30.13,0
1409,1408,0.928465,55,27,5.3,4,6.0,90,10.0,30.15,0
1410,1409,0.660209,55,27,5.3,4,10.0,96,3.0,30.17,0
1411,1410,0.391952,55,27,5.3,3,9.0,100,3.0,30.18,1512
1412,1411,0.123696,55,27,5.3,1,10.0,78,5.0,30.19,19599
1413,1412,0.144560,55,27,5.3,2,10.0,72,5.0,30.17,29645
1414,1413,0.412817,55,27,5.3,3,10.0,60,13.0,30.12,14527
1415,1414,0.681073,55,27,5.3,3,10.0,77,8.0,30.08,135
1416,1415,0.949329,55,27,5.3,3,10.0,86,5.0,30.08,0
1417,1416,0.924332,56,19,7.6,3,10.0,83,6.0,30.07,0
1418,1417,0.657270,56,19,7.6,3,10.0,86,5.0,30.08,0
1419,1418,0.390208,56,19,7.6,3,10.0,86,8.0,30.11,196
1420,1419,0.123145,56,19,7.6,3,10.0,77,6.0,30.15,9942
1421,1420,0.143917,56,19,7.6,3,10.0,58,13.0,30.15,21062
1422,1421,0.410979,56,19,7.6,4,10.0,72,11.0,30.13,5755
1423,1422,0.678042,56,19,7.6,4,10.0,80,10.0,30.14,0
1424,1423,0.945104,56,19,7.6,4,10.0,80,9.0,30.15,0
1425,1424,0.921598,53,27,11.1,3,10.0,90,9.0,30.14,0
1426,1425,0.655325,53,27,11.1,4,4.0,96,11.0,30.15,0
1427,1426,0.389053,53,27,11.1,4,10.0,90,7.0,30.16,262
1428,1427,0.122781,53,27,11.1,3,10.0,80,9.0,30.22,8573
1429,1428,0.143491,53,27,11.1,3,10.0,75,14.0,30.21,28021
1430,1429,0.409763,53,27,11.1,2,10.0,67,22.0,30.18,14907
1431,1430,0.676036,53,27,11.1,2,10.0,74,13.0,30.21,112
1432,1431,0.942308,53,27,11.1,2,10.0,77,8.0,30.23,0
1433,1432,0.917404,52,32,5.2,0,10.0,74,6.0,30.23,0
1434,1433,0.651917,52,32,5.2,1,10.0,74,5.0,30.21,0
1435,1434,0.386431,52,32,5.2,3,10.0,74,5.0,30.23,1699
1436,1435,0.120944,52,32,5.2,2,10.0,66,8.0,30.21,20749
1437,1436,0.144543,52,32,5.2,3,10.0,64,6.0,30.17,29836
1438,1437,0.410029,52,32,5.2,3,10.0,62,0.0,30.14,11279
1439,1438,0.675516,52,32,5.2,3,10.0,67,0.0,30.10,66
1440,1439,0.941003,52,32,5.2,2,10.0,69,0.0,30.12,0
1441,1440,0.913363,55,19,3.1,3,10.0,77,6.0,30.11,0
1442,1441,0.649046,55,19,3.1,3,10.0,80,5.0,30.06,0
1443,1442,0.384728,55,19,3.1,3,10.0,71,0.0,30.04,659
1444,1443,0.120411,55,19,3.1,4,10.0,69,3.0,30.05,9928
1445,1444,0.143906,55,19,3.1,4,10.0,70,5.0,30.01,11983
1446,1445,0.408223,55,19,3.1,4,10.0,75,5.0,29.96,6459
1447,1446,0.672540,55,19,3.1,4,10.0,75,3.0,29.97,41
1448,1447,0.936858,55,19,3.1,4,10.0,83,0.0,29.97,0
1449,1448,0.910688,59,19,9.9,4,10.0,90,11.0,29.98,0
1450,1449,0.647145,59,19,9.9,3,10.0,80,6.0,29.98,0
1451,1450,0.383602,59,19,9.9,4,10.0,86,5.0,30.04,0
1452,1451,0.120059,59,19,9.9,4,10.0,83,5.0,30.04,2396
1453,1452,0.143485,59,19,9.9,4,10.0,87,16.0,29.97,2687
1454,1453,0.407028,59,19,9.9,4,9.0,90,23.0,29.87,608
1455,1454,0.670571,59,19,9.9,4,10.0,90,3.0,29.92,0
1456,1455,0.934114,59,19,9.9,4,10.0,78,25.0,29.93,0
1457,1456,0.906706,57,19,20.8,3,10.0,87,20.0,29.94,0
1458,1457,0.644315,57,19,20.8,3,10.0,87,17.0,29.91,0
1459,1458,0.381924,57,19,20.8,4,3.0,93,17.0,29.91,21
1460,1459,0.119534,57,19,20.8,4,8.0,90,11.0,29.91,532
1461,1460,0.142857,57,19,20.8,4,1.5,86,22.0,29.90,3748
1462,1461,0.405248,57,19,20.8,2,10.0,67,30.0,29.89,10489
1463,1462,0.667638,57,19,20.8,4,10.0,75,26.0,29.89,0
1464,1463,0.930029,57,19,20.8,3,10.0,67,22.0,29.94,0
1465,1464,0.904070,54,20,17.3,3,10.0,75,20.0,29.94,0
1466,1465,0.642442,54,20,17.3,3,10.0,75,18.0,29.91,0
1467,1466,0.380814,54,20,17.3,3,10.0,75,24.0,29.90,0
1468,1467,0.119186,54,20,17.3,3,8.0,90,11.0,29.95,2933
1469,1468,0.142442,54,20,17.3,3,9.0,83,17.0,29.91,15361
1470,1469,0.404070,54,20,17.3,3,10.0,55,24.0,29.86,4139
1471,1470,0.665698,54,20,17.3,3,10.0,64,20.0,29.85,0
1472,1471,0.927326,54,20,17.3,3,9.0,89,9.0,29.88,0
1473,1472,0.900000,50,19,7.9,3,10.0,74,8.0,29.89,0
1474,1473,0.639130,50,19,7.9,2,10.0,83,5.0,29.91,0
1475,1474,0.378261,50,19,7.9,3,10.0,80,6.0,29.96,1291
1476,1475,0.117391,50,19,7.9,3,10.0,77,5.0,30.03,16983
1477,1476,0.143478,50,19,7.9,3,10.0,57,13.0,30.03,25415
1478,1477,0.404348,50,19,7.9,3,10.0,55,11.0,30.03,12898
1479,1478,0.665217,50,19,7.9,3,10.0,71,9.0,30.05,134
1480,1479,0.926087,50,19,7.9,2,10.0,71,10.0,30.07,0
1481,1480,0.896104,52,27,7.3,4,10.0,83,5.0,30.10,0
1482,1481,0.636364,52,27,7.3,4,9.0,96,10.0,30.11,0
1483,1482,0.376623,52,27,7.3,3,10.0,77,6.0,30.14,1190
1484,1483,0.116883,52,27,7.3,3,10.0,80,3.0,30.18,16816
1485,1484,0.142857,52,27,7.3,3,10.0,69,5.0,30.16,27173
1486,1485,0.402597,52,27,7.3,3,10.0,62,10.0,30.13,15652
1487,1486,0.662338,52,27,7.3,3,10.0,72,10.0,30.13,86
1488,1487,0.922078,52,27,7.3,2,10.0,77,7.0,30.14,0
1489,1488,0.893525,52,28,12.6,3,10.0,77,14.0,30.14,0
1490,1489,0.634532,52,28,12.6,2,10.0,71,9.0,30.14,0
1491,1490,0.375540,52,28,12.6,4,10.0,80,3.0,30.14,467
1492,1491,0.116547,52,28,12.6,3,10.0,67,14.0,30.15,21939
1493,1492,0.142446,52,28,12.6,3,10.0,64,17.0,30.13,16806
1494,1493,0.401439,52,28,12.6,3,10.0,64,18.0,30.10,14635
1495,1494,0.660432,52,28,12.6,2,10.0,77,15.0,30.11,335
1496,1495,0.919424,52,28,12.6,1,10.0,80,11.0,30.11,0
1497,1496,0.889685,52,28,6.3,1,10.0,86,6.0,30.10,0
1498,1497,0.631805,52,28,6.3,1,10.0,93,0.0,30.08,0
1499,1498,0.373926,52,28,6.3,1,10.0,93,0.0,30.11,1364
1500,1499,0.116046,52,28,6.3,1,10.0,80,6.0,30.15,19736
1501,1500,0.141834,52,28,6.3,1,10.0,75,3.0,30.12,30769
1502,1501,0.399713,52,28,6.3,2,10.0,67,14.0,30.07,15836
1503,1502,0.657593,52,28,6.3,1,10.0,77,13.0,30.07,228
1504,1503,0.915473,52,28,6.3,0,10.0,80,8.0,30.07,0
1505,1504,0.971429,52,26,13.4,3,10.0,83,6.0,30.07,0
1506,1505,0.714286,52,26,13.4,4,10.0,83,3.0,30.03,0
1507,1506,0.457143,52,26,13.4,4,10.0,77,9.0,30.03,331
1508,1507,0.200000,52,26,13.4,2,10.0,72,5.0,30.03,14201
1509,1508,0.057143,52,26,13.4,1,10.0,59,17.0,30.01,31911
1510,1509,0.314286,52,26,13.4,1,10.0,64,22.0,29.97,16173
1511,1510,0.571429,52,26,13.4,1,10.0,71,10.0,29.96,230
1512,1511,0.828571,52,26,13.4,1,10.0,61,24.0,29.98,0
1513,1512,0.967283,49,29,13.2,1,10.0,58,18.0,30.01,0
1514,1513,0.711238,49,29,13.2,0,10.0,65,10.0,30.04,0
1515,1514,0.455192,49,29,13.2,1,10.0,53,14.0,30.07,2292
1516,1515,0.199147,49,29,13.2,1,10.0,48,11.0,30.12,25550
1517,1516,0.056899,49,29,13.2,1,10.0,45,15.0,30.12,32890
1518,1517,0.312945,49,29,13.2,1,10.0,50,18.0,30.11,17309
1519,1518,0.568990,49,29,13.2,0,10.0,63,16.0,30.13,244
1520,1519,0.825036,49,29,13.2,0,10.0,68,8.0,30.16,0
1521,1520,0.964539,48,27,6.3,0,10.0,65,5.0,30.17,0
1522,1521,0.709220,48,27,6.3,0,10.0,79,3.0,30.16,0
1523,1522,0.453901,48,27,6.3,0,10.0,77,6.0,30.18,2552
1524,1523,0.198582,48,27,6.3,1,10.0,71,3.0,30.20,24464
1525,1524,0.056738,48,27,6.3,1,10.0,45,3.0,30.14,32187
1526,1525,0.312057,48,27,6.3,1,10.0,53,17.0,30.08,16680
1527,1526,0.567376,48,27,6.3,1,10.0,61,17.0,30.07,160
1528,1527,0.822695,48,27,6.3,3,10.0,71,6.0,30.09,0
1529,1528,0.961810,50,28,5.9,3,10.0,73,0.0,30.07,0
1530,1529,0.707214,50,28,5.9,1,10.0,73,3.0,30.04,0
1531,1530,0.452617,50,28,5.9,1,10.0,79,0.0,30.05,2089
1532,1531,0.198020,50,28,5.9,1,10.0,74,5.0,30.07,24003
1533,1532,0.056577,50,28,5.9,1,10.0,41,0.0,30.03,31376
1534,1533,0.311174,50,28,5.9,2,10.0,57,14.0,30.00,16173
1535,1534,0.565771,50,28,5.9,0,10.0,69,16.0,30.02,247
1536,1535,0.820368,50,28,5.9,0,10.0,77,7.0,30.06,0
1537,1536,0.957687,51,28,9.5,1,10.0,86,6.0,30.07,0
1538,1537,0.703808,51,28,9.5,1,10.0,86,0.0,30.07,0
1539,1538,0.449929,51,28,9.5,1,10.0,89,5.0,30.10,1452
1540,1539,0.196051,51,28,9.5,1,10.0,77,5.0,30.13,22968
